Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25092020,677154749,0001805
Trade Date <25-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1094,NEOGEN,EQ,11214,6399,57.06
20,1095,NESCO,EQ,53508,15228,28.46
20,1096,NESTLEIND,EQ,178269,92171,51.70
20,1097,NETF,EQ,52,52,100.00
20,1098,NETFCONSUM,EQ,1131,999,88.33
20,1099,NETFDIVOPP,EQ,133,132,99.25
20,1100,NETFIT,EQ,170585,140136,82.15
20,1101,NETFLTGILT,EQ,7781,4614,59.30
20,1102,NETFMID150,EQ,99118,88623,89.41
20,1103,NETFNIF100,EQ,54,51,94.44
20,1104,NETFNV20,EQ,4667,3563,76.34
20,1105,NETWORK18,EQ,986850,378882,38.39
20,1106,NEULANDLAB,EQ,122716,44375,36.16
20,1107,NEWGEN,EQ,77136,35306,45.77
20,1108,NFL,EQ,366418,176584,48.19
20,1109,NH,EQ,114325,44083,38.56
20,1110,NHAI,N1,3334,3334,100.00
20,1111,NHAI,N2,7918,7453,94.13
20,1112,NHAI,N4,110,110,100.00
20,1113,NHAI,N6,585,335,57.26
20,1114,NHAI,NA,2211,1200,54.27
20,1115,NHAI,NE,1665,1465,87.99
20,1116,NHBTF2014,N6,58,58,100.00
20,1117,NHBTF2023,N6,166,166,100.00
20,1118,NHPC,EQ,2111115,1100888,52.15
20,1119,NHPC,N4,150,150,100.00
20,1120,NIACL,EQ,109759,38210,34.81
20,1121,NIBL,EQ,4346,4346,100.00
20,1122,NIFTYBEES,EQ,1640526,526801,32.11
20,1123,NIFTYEES,EQ,1,1,100.00
20,1124,NIITLTD,EQ,1196710,382849,31.99
20,1125,NILAINFRA,EQ,176800,109336,61.84
20,1126,NILASPACES,EQ,107618,86915,80.76
20,1127,NILKAMAL,EQ,11915,7164,60.13
20,1128,NIPPOBATRY,EQ,1059,552,52.12
20,1129,NITCO,EQ,16003,12066,75.40
20,1130,NITINSPIN,EQ,34388,22291,64.82
20,1131,NKIND,EQ,264,247,93.56
20,1132,NLCINDIA,EQ,398528,272855,68.47
20,1133,NMDC,EQ,7593089,2337411,30.78
20,1134,NOCIL,EQ,753650,216681,28.75
20,1135,NOIDATOLL,EQ,75273,64655,85.89
20,1136,NPBET,EQ,2185,1871,85.63
20,1137,NRAIL,EQ,9115,5447,59.76
20,1138,NRBBEARING,EQ,100573,66110,65.73
20,1139,NSIL,EQ,305,260,85.25
20,1140,NTPC,EQ,15999527,3204591,20.03
20,1141,NTPC,N1,500,500,100.00
20,1142,NTPC,N3,3,3,100.00
20,1143,NTPC,N4,40,40,100.00
20,1144,NTPC,N7,28188,23243,82.46
20,1145,NUCLEUS,EQ,390956,94445,24.16
20,1146,NXTDIGITAL,EQ,7767,4681,60.27
20,1147,OAL,EQ,16313,9790,60.01
20,1148,OBEROIRLTY,EQ,199190,68553,34.42
20,1149,OCCL,EQ,2487,1481,59.55
20,1150,OFSS,EQ,63545,33423,52.60
20,1151,OIL,EQ,479175,186074,38.83
20,1152,OILCOUNTUB,EQ,3712,3429,92.38
20,1153,OISL,EQ,38975,22644,58.10
20,1154,OLECTRA,EQ,76899,52563,68.35
20,1155,OMAXAUTO,EQ,21358,15028,70.36
20,1156,OMAXE,EQ,110921,96536,87.03
20,1157,OMKARCHEM,EQ,44207,32270,73.00
20,1158,OMMETALS,EQ,12953,11546,89.14
20,1159,ONELIFECAP,EQ,469,469,100.00
20,1160,ONEPOINT,EQ,4510,2881,63.88
20,1161,ONGC,EQ,20235948,4789888,23.67
20,1162,ONMOBILE,EQ,179311,106229,59.24
20,1163,ONWARDTEC,EQ,9341,4570,48.92
20,1164,OPTIEMUS,EQ,52691,36931,70.09
20,1165,OPTOCIRCUI,EQ,1767315,970724,54.93
20,1166,ORBTEXP,EQ,11576,6955,60.08
20,1167,ORICONENT,EQ,90875,53507,58.88
20,1168,ORIENTABRA,EQ,44202,22998,52.03
20,1169,ORIENTALTL,EQ,24943,16477,66.06
20,1170,ORIENTBELL,EQ,12674,5166,40.76
20,1171,ORIENTCEM,EQ,422805,172038,40.69
20,1172,ORIENTELEC,EQ,739525,448861,60.70
20,1173,ORIENTHOT,EQ,21773,18628,85.56
20,1174,ORIENTLTD,EQ,25,25,100.00
20,1175,ORIENTPPR,EQ,513105,121966,23.77
20,1176,ORIENTREF,EQ,26862,17034,63.41
20,1177,ORISSAMINE,EQ,8590,3228,37.58
20,1178,ORTINLABSS,EQ,11777,7087,60.18
20,1179,OSWALAGRO,EQ,46569,34837,74.81
20,1180,PAEL,EQ,735,735,100.00
20,1181,PAGEIND,EQ,84635,28062,33.16
20,1182,PAISALO,EQ,9736,8955,91.98
20,1183,PALASHSECU,EQ,1837,1348,73.38
20,1184,PANACHE,EQ,9015,1781,19.76
20,1185,PANAMAPET,EQ,40264,23294,57.85
20,1186,PAPERPROD,EQ,136767,68346,49.97
20,1187,PARACABLES,EQ,75657,54518,72.06
20,1188,PARAGMILK,EQ,506251,182632,36.08
20,1189,PARSVNATH,EQ,17024,12325,72.40
20,1190,PATELENG,EQ,661900,213928,32.32
20,1191,PATINTLOG,EQ,7447,5495,73.79
20,1192,PATSPINLTD,EQ,1100,1100,100.00
20,1193,PCJEWELLER,EQ,853755,599395,70.21
20,1194,PDMJEPAPER,EQ,36792,23407,63.62
20,1195,PDSMFL,EQ,7526,6844,90.94
20,1196,PEARLPOLY,EQ,20537,20198,98.35
20,1197,PEL,EQ,1157602,146020,12.61
20,1198,PENIND,EQ,403932,45345,11.23
20,1199,PENINLAND,EQ,52838,33030,62.51
20,1200,PERSISTENT,EQ,135509,49858,36.79
20,1201,PETRONET,EQ,6118742,2113326,34.54
20,1202,PFC,EQ,5100322,1713690,33.60
20,1203,PFC,N2,25,25,100.00
20,1204,PFC,N3,150,150,100.00
20,1205,PFC,N4,64,64,100.00
20,1206,PFC,N6,1123,500,44.52
20,1207,PFC,N8,10,5,50.00
20,1208,PFIZER,EQ,22065,10145,45.98
20,1209,PFOCUS,EQ,7473,4129,55.25
20,1210,PFS,EQ,471751,351326,74.47
20,1211,PGHH,EQ,7344,5087,69.27
20,1212,PGHL,EQ,13653,6638,48.62
20,1213,PGIL,EQ,384,130,33.85
20,1214,PHILIPCARB,EQ,1135192,297539,26.21
20,1215,PHOENIXLTD,EQ,64313,30432,47.32
20,1216,PIDILITIND,EQ,434351,122495,28.20
20,1217,PIIND,EQ,320863,156600,48.81
20,1218,PILANIINVS,EQ,3380,3207,94.88
20,1219,PILITA,EQ,129011,120881,93.70
20,1220,PIONDIST,EQ,1674,1384,82.68
20,1221,PIONEEREMB,EQ,596,594,99.66
20,1222,PITTIENG,EQ,283165,32890,11.62
20,1223,PLASTIBLEN,EQ,4366,2361,54.08
20,1224,PNB,EQ,31740097,4944725,15.58
20,1225,PNBGILTS,EQ,132157,82066,62.10
20,1226,PNBHOUSING,EQ,437587,143202,32.73
20,1227,PNC,EQ,8576,7782,90.74
20,1228,PNCINFRA,EQ,107776,57159,53.03
20,1229,PODDARHOUS,EQ,489,354,72.39
20,1230,PODDARMENT,EQ,6874,3019,43.92
20,1231,POKARNA,EQ,181237,102711,56.67
20,1232,POLYCAB,EQ,104828,41348,39.44
20,1233,POLYMED,EQ,117567,40150,34.15
20,1234,POLYPLEX,EQ,58795,27533,46.83
20,1235,PONNIERODE,EQ,7718,2472,32.03
20,1236,POWERGRID,EQ,4928846,1689661,34.28
20,1237,POWERINDIA,EQ,15867,9413,59.32
20,1238,POWERMECH,EQ,138702,53493,38.57
20,1239,PPAP,EQ,20529,11604,56.52
20,1240,PPL,EQ,43373,24953,57.53
20,1241,PRABHAT,EQ,47769,31599,66.15
20,1242,PRAENG,EQ,13346,13346,100.00
20,1243,PRAJIND,EQ,893570,388196,43.44
20,1244,PRAKASH,EQ,323828,188510,58.21
20,1245,PRAKASHSTL,EQ,191655,157225,82.04
20,1246,PRECAM,EQ,137557,85042,61.82
20,1247,PRECWIRE,EQ,9817,3977,40.51
20,1248,PREMEXPLN,EQ,10331,8837,85.54
20,1249,PREMIERPOL,EQ,934,454,48.61
20,1250,PRESSMN,EQ,70032,45787,65.38
20,1251,PRESTIGE,EQ,400098,76903,19.22
20,1252,PRICOLLTD,EQ,53541,36423,68.03
20,1253,PRIMESECU,EQ,24441,14809,60.59
20,1254,PRINCEPIPE,EQ,2104632,942417,44.78
20,1255,PROZONINTU,EQ,106101,52689,49.66
20,1256,PRSMJOHNSN,EQ,80823,36860,45.61
20,1257,PSB,EQ,197504,84186,42.62
20,1258,PSPPROJECT,EQ,8277,4905,59.26
20,1259,PSUBNKBEES,EQ,113253,74239,65.55
20,1260,PTC,EQ,675757,420417,62.21
20,1261,PTL,EQ,23285,17675,75.91
20,1262,PULZ,SM,4000,4000,100.00
20,1263,PUNJABCHEM,EQ,3351,2375,70.87
20,1264,PURVA,EQ,49391,21191,42.90
20,1265,PVR,EQ,2194901,139099,6.34
20,1266,QGOLDHALF,EQ,379,268,70.71
20,1267,QUESS,EQ,108085,60417,55.90
20,1268,QUICKHEAL,EQ,701632,152024,21.67
20,1269,RADICO,EQ,414544,158039,38.12
20,1270,RADIOCITY,EQ,368775,195192,52.93
20,1271,RAIN,EQ,801444,243343,30.36
20,1272,RAJESHEXPO,EQ,130394,39046,29.94
20,1273,RAJMET,SM,8000,8000,100.00
20,1274,RAJRATAN,EQ,4004,2700,67.43
20,1275,RAJSREESUG,EQ,5852,3340,57.07
20,1276,RAJTV,EQ,15653,4765,30.44
20,1277,RALLIS,EQ,456201,145290,31.85
20,1278,RAMANEWS,EQ,11431,9374,82.01
20,1279,RAMCOCEM,EQ,725450,256406,35.34
20,1280,RAMCOIND,EQ,16251,8573,52.75
20,1281,RAMCOSYS,EQ,548611,230293,41.98
20,1282,RAMKY,EQ,51737,33715,65.17
20,1283,RANEENGINE,EQ,2544,1462,57.47
20,1284,RANEHOLDIN,EQ,29187,14972,51.30
20,1285,RATNAMANI,EQ,7424,2564,34.54
20,1286,RAYMOND,EQ,495868,124096,25.03
20,1287,RBL,EQ,12240,3569,29.16
20,1288,RBLBANK,EQ,17081022,1253380,7.34
20,1289,RCF,EQ,762055,276264,36.25
20,1290,RECLTD,EQ,5221089,1431015,27.41
20,1291,RECLTD,N2,150,150,100.00
20,1292,RECLTD,N6,16629,16629,100.00
20,1293,RECLTD,N8,80,80,100.00
20,1294,RECLTD,N9,87,61,70.11
20,1295,RECLTD,NI,1,1,100.00
20,1296,REDINGTON,EQ,1623842,883378,54.40
20,1297,REFEX,EQ,71048,47274,66.54
20,1298,RELAXO,EQ,159876,57396,35.90
20,1299,RELCAPITAL,EQ,951437,549221,57.73
20,1300,RELIANCE,EQ,13095950,2793738,21.33
20,1301,RELIANCEPP,E1,1334413,681856,51.10
20,1302,RELIGARE,EQ,1239126,785622,63.40
20,1303,RELINFRA,EQ,966681,548491,56.74
20,1304,REMSONSIND,EQ,723,648,89.63
20,1305,RENUKA,EQ,773356,389915,50.42
20,1306,REPCOHOME,EQ,218434,125012,57.23
20,1307,REPL,SM,12000,9000,75.00
20,1308,REPRO,EQ,3435,1540,44.83
20,1309,RESPONIND,EQ,222586,34289,15.40
20,1310,REVATHI,EQ,1341,880,65.62
20,1311,RGL,EQ,6057,2679,44.23
20,1312,RHFL,EQ,463590,446328,96.28
20,1313,RHFL,N4,50,50,100.00
20,1314,RHFL,N6,24,22,91.67
20,1315,RICOAUTO,EQ,265492,112200,42.26
20,1316,RIIL,EQ,180965,31648,17.49
20,1317,RITES,EQ,637333,145527,22.83
20,1318,RKDL,EQ,8191,7189,87.77
20,1319,RKEC,SM,8000,8000,100.00
20,1320,RKFORGE,EQ,108088,51651,47.79
20,1321,RMDRIP,SM,70000,26000,37.14
20,1322,RML,EQ,17680,7461,42.20
20,1323,RNAVAL,EQ,3683493,2686845,72.94
20,1324,ROLTA,EQ,475299,335444,70.58
20,1325,ROSSARI,EQ,197374,33516,16.98
20,1326,ROSSELLIND,EQ,46513,30313,65.17
20,1327,ROUTE,EQ,9590008,539615,5.63
20,1328,RPGLIFE,EQ,43595,16267,37.31
20,1329,RPOWER,EQ,22119902,9559700,43.22
20,1330,RPPINFRA,EQ,31383,14617,46.58
20,1331,RSSOFTWARE,EQ,17780,11720,65.92
20,1332,RSYSTEMS,EQ,17562,8738,49.76
20,1333,RTNINFRA,EQ,759365,395070,52.03
20,1334,RTNPOWER,EQ,5789516,2263841,39.10
20,1335,RUBYMILLS,EQ,3125,1126,36.03
20,1336,RUCHIRA,EQ,18854,10820,57.39
20,1337,RUPA,EQ,13346,7353,55.10
20,1338,RUSHIL,EQ,169534,55806,32.92
20,1339,RVNL,EQ,2439648,887911,36.40
20,1340,SABEVENTS,EQ,372,325,87.37
20,1341,SABTN,EQ,3620,3620,100.00
20,1342,SADBHAV,EQ,524736,326679,62.26
20,1343,SADBHIN,EQ,198300,107693,54.31
20,1344,SAFARI,EQ,9645,5130,53.19
20,1345,SAGARDEEP,EQ,38646,22825,59.06
20,1346,SAGCEM,EQ,45695,44304,96.96
20,1347,SAIL,EQ,17494494,2914663,16.66
20,1348,SAKAR,EQ,42169,18657,44.24
20,1349,SAKHTISUG,EQ,15344,14607,95.20
20,1350,SAKSOFT,EQ,219798,61523,27.99
20,1351,SAKUMA,EQ,744164,406879,54.68
20,1352,SALASAR,EQ,34196,7517,21.98
20,1353,SALONA,EQ,1472,871,59.17
20,1354,SALSTEEL,EQ,8272,7040,85.11
20,1355,SALZERELEC,EQ,18910,7285,38.52
20,1356,SAMBHAAV,EQ,2235,1235,55.26
20,1357,SANCO,EQ,54616,25680,47.02
20,1358,SANDESH,EQ,1366,476,34.85
20,1359,SANDHAR,EQ,7919,2738,34.58
20,1360,SANGAMIND,EQ,25408,6938,27.31
20,1361,SANGHIIND,EQ,255268,134583,52.72
20,1362,SANGHVIMOV,EQ,23289,10616,45.58
20,1363,SANGINITA,EQ,21734,12055,55.47
20,1364,SANOFI,EQ,16657,8964,53.82
20,1365,SARDAEN,EQ,122933,39388,32.04
20,1366,SAREGAMA,EQ,19436,9128,46.96
20,1367,SARLAPOLY,EQ,58321,38963,66.81
20,1368,SARVESHWAR,SM,1600,1600,100.00
20,1369,SASKEN,EQ,126289,30988,24.54
20,1370,SASTASUNDR,EQ,6662,3383,50.78
20,1371,SATIA,EQ,159435,38413,24.09
20,1372,SATIN,EQ,1206109,1114771,92.43
20,1373,SATINPP,E1,4920,4391,89.25
20,1374,SBICARD,EQ,761952,369759,48.53
20,1375,SBIETFQLTY,EQ,802,538,67.08
20,1376,SBILIFE,EQ,2252162,768828,34.14
20,1377,SBIN,EQ,46550618,7170816,15.40
20,1378,SBIN,N2,129,120,93.02
20,1379,SBIN,N5,144,135,93.75
20,1380,SBIN,N6,5,5,100.00
20,1381,SCHAEFFLER,EQ,11252,7447,66.18
20,1382,SCHAND,EQ,16577,11685,70.49
20,1383,SCHNEIDER,EQ,95976,34340,35.78
20,1384,SCI,EQ,509359,190971,37.49
20,1385,SDBL,EQ,88815,52172,58.74
20,1386,SEAMECLTD,EQ,13716,10446,76.16
20,1387,SECL,SM,6000,0,0.00
20,1388,SECURCRED,SM,1200,1200,100.00
20,1389,SELAN,EQ,22410,9543,42.58
20,1390,SEPOWER,EQ,23624,16595,70.25
20,1391,SEQUENT,EQ,1091669,260539,23.87
20,1392,SESHAPAPER,EQ,12955,8495,65.57
20,1393,SETF10GILT,EQ,328,253,77.13
20,1394,SETFGOLD,EQ,8825,4498,50.97
20,1395,SETFNIF50,EQ,160319,106672,66.54
20,1396,SETFNIFBK,EQ,73290,39736,54.22
20,1397,SETFNN50,EQ,4989,4055,81.28
20,1398,SETUINFRA,EQ,34272,21459,62.61
20,1399,SEYAIND,EQ,10994,6835,62.17
20,1400,SFL,EQ,5565,3025,54.36
20,1401,SGBAPR28I,GB,37,30,81.08
20,1402,SGBAUG24,GB,105,74,70.48
20,1403,SGBAUG27,GB,22,15,68.18
20,1404,SGBAUG28V,GB,2593,2241,86.42
20,1405,SGBDC27VII,GB,49,49,100.00
20,1406,SGBDEC25,GB,10,10,100.00
20,1407,SGBDEC26,GB,12,11,91.67
20,1408,SGBFEB24,GB,268,217,80.97
20,1409,SGBFEB27,GB,47,47,100.00
20,1410,SGBFEB28IX,GB,62,47,75.81
20,1411,SGBJ28VIII,GB,13,13,100.00
20,1412,SGBJAN26,GB,19,19,100.00
20,1413,SGBJAN27,GB,4,4,100.00
20,1414,SGBJUL25,GB,13,8,61.54
20,1415,SGBJUL28IV,GB,335,254,75.82
20,1416,SGBJUN27,GB,1,1,100.00
20,1417,SGBJUN28,GB,360,203,56.39
20,1418,SGBMAR25,GB,33,23,69.70
20,1419,SGBMAR28X,GB,151,151,100.00
20,1420,SGBMAY25,GB,168,168,100.00
20,1421,SGBMAY26,GB,5,5,100.00
20,1422,SGBMAY28,GB,263,193,73.38
20,1423,SGBNOV23,GB,5,5,100.00
20,1424,SGBNOV24,GB,87,71,81.61
20,1425,SGBNOV258,GB,1,1,100.00
20,1426,SGBNOV26,GB,25,25,100.00
20,1427,SGBOCT25,GB,1,1,100.00
20,1428,SGBOCT25IV,GB,116,77,66.38
20,1429,SGBOCT25V,GB,57,57,100.00
20,1430,SGBOCT26,GB,15,15,100.00
20,1431,SGBOCT27,GB,9,9,100.00
20,1432,SGBOCT27VI,GB,24,23,95.83
20,1433,SGBSEP24,GB,497,472,94.97
20,1434,SGBSEP27,GB,10,6,60.00
20,1435,SGBSEP28VI,GB,614,471,76.71
20,1436,SGL,EQ,12788,11465,89.65
20,1437,SHAHALLOYS,EQ,500,500,100.00
20,1438,SHAKTIPUMP,EQ,48328,37437,77.46
20,1439,SHALBY,EQ,409741,94839,23.15
20,1440,SHALPAINTS,EQ,48818,28789,58.97
20,1441,SHANKARA,EQ,23409,8496,36.29
20,1442,SHANTIGEAR,EQ,20628,13200,63.99
20,1443,SHARDACROP,EQ,15784,7807,49.46
20,1444,SHARDAMOTR,EQ,1146,594,51.83
20,1445,SHAREINDIA,EQ,31355,13556,43.23
20,1446,SHARIABEES,EQ,160,138,86.25
20,1447,SHEMAROO,EQ,30050,16426,54.66
20,1448,SHIL,EQ,188361,164171,87.16
20,1449,SHILPAMED,EQ,670049,185693,27.71
20,1450,SHIRPUR-G,EQ,9414,7927,84.20
20,1451,SHIVAMAUTO,EQ,36137,24315,67.29
20,1452,SHIVAMILLS,EQ,1631,1000,61.31
20,1453,SHIVATEX,EQ,4121,3425,83.11
20,1454,SHK,EQ,269551,124453,46.17
20,1455,SHOPERSTOP,EQ,57025,18055,31.66
20,1456,SHREDIGCEM,EQ,451227,171099,37.92
20,1457,SHREECEM,EQ,55983,9848,17.59
20,1458,SHREEPUSHK,EQ,11988,6657,55.53
20,1459,SHREERAMA,EQ,26006,22763,87.53
20,1460,SHRENIK,EQ,21722,13651,62.84
20,1461,SHREYANIND,EQ,11113,6677,60.08
20,1462,SHRIRAMCIT,EQ,60627,48304,79.67
20,1463,SHRIRAMEPC,EQ,156274,123322,78.91
20,1464,SHYAMCENT,EQ,10350,9290,89.76
20,1465,SICAGEN,EQ,14379,9589,66.69
20,1466,SICAL,EQ,49406,31111,62.97
20,1467,SIEMENS,EQ,615648,128372,20.85
20,1468,SIGIND,EQ,6849,6281,91.71
20,1469,SIKKO,SM,8000,4000,50.00
20,1470,SILINV,EQ,5557,2824,50.82
20,1471,SILLYMONKS,EQ,3193,3182,99.66
20,1472,SIMBHALS,EQ,10911,10805,99.03
20,1473,SIMPLEXINF,EQ,144701,100932,69.75
20,1474,SINTEX,EQ,2327194,1748902,75.15
20,1475,SIRCA,EQ,6981,3972,56.90
20,1476,SIS,EQ,39156,22102,56.45
20,1477,SITINET,EQ,120854,68704,56.85
20,1478,SIYSIL,EQ,18673,8158,43.69
20,1479,SJVN,EQ,1058474,667485,63.06
20,1480,SKFINDIA,EQ,25851,20060,77.60
20,1481,SKIL,EQ,49593,42309,85.31
20,1482,SKIPPER,EQ,96159,56735,59.00
20,1483,SKMEGGPROD,EQ,43198,28232,65.35
20,1484,SMARTLINK,EQ,3123,2327,74.51
20,1485,SMLISUZU,EQ,10237,4486,43.82
20,1486,SMSLIFE,EQ,6610,3461,52.36
20,1487,SMSPHARMA,EQ,269323,96369,35.78
20,1488,SNOWMAN,EQ,165679,70935,42.81
20,1489,SOBHA,EQ,123387,49575,40.18
20,1490,SOFTTECH,SM,8000,4800,60.00
20,1491,SOLARA,EQ,87722,26250,29.92
20,1492,SOLARINDS,EQ,23420,10897,46.53
20,1493,SOMANYCERA,EQ,54972,31907,58.04
20,1494,SOMATEX,EQ,8273,8273,100.00
20,1495,SOMICONVEY,EQ,9801,5018,51.20
20,1496,SONAHISONA,SM,90000,0,0.00
20,1497,SONATSOFTW,EQ,295913,133872,45.24
20,1498,SORILINFRA,EQ,41531,25506,61.41
20,1499,SOTL,EQ,2619,1880,71.78
20,1500,SOUTHBANK,EQ,6317768,2312559,36.60
20,1501,SOUTHWEST,EQ,11091,10592,95.50
20,1502,SPAL,EQ,40262,24097,59.85
20,1503,SPANDANA,EQ,27678,16141,58.32
20,1504,SPARC,EQ,393963,77994,19.80
20,1505,SPECIALITY,EQ,51015,28238,55.35
20,1506,SPENCERS,EQ,420779,210456,50.02
20,1507,SPIC,EQ,60664,33152,54.65
20,1508,SPICEJET,EQ,1826550,827068,45.28
20,1509,SPLIL,EQ,16788,10113,60.24
20,1510,SPMLINFRA,EQ,5798,2066,35.63
20,1511,SPTL,EQ,600853,379195,63.11
20,1512,SREEL,EQ,4255,3275,76.97
20,1513,SREIBNPNCD,N9,10,10,100.00
20,1514,SREIBNPNCD,NL,150,148,98.67
20,1515,SREIBNPNCD,Y1,108,108,100.00
20,1516,SREIBNPNCD,YA,6,6,100.00
20,1517,SREINFRA,EQ,482489,343209,71.13
20,1518,SRF,EQ,123270,24877,20.18
20,1519,SRHHYPOLTD,EQ,10659,7662,71.88
20,1520,SRIPIPES,EQ,56728,21204,37.38
20,1521,SRPL,EQ,14010,3145,22.45
20,1522,SRTRANSFIN,EQ,4218804,1084127,25.70
20,1523,SRTRANSFIN,Y3,274,271,98.91
20,1524,SRTRANSFIN,Y6,50,50,100.00
20,1525,SRTRANSFIN,YB,270,270,100.00
20,1526,SRTRANSFIN,YH,134,111,82.84
20,1527,SRTRANSFIN,YI,4,2,50.00
20,1528,SRTRANSFIN,YJ,71,71,100.00
20,1529,SRTRANSFIN,YK,868,750,86.41
20,1530,SRTRANSFIN,YQ,52,52,100.00
20,1531,SRTRANSFIN,YR,132,100,75.76
20,1532,SRTRANSFIN,YT,15,15,100.00
20,1533,SRTRANSFIN,YV,91,91,100.00
20,1534,SRTRANSFIN,YW,43,43,100.00
20,1535,SRTRANSFIN,YX,6,6,100.00
20,1536,SRTRANSFIN,YY,46,46,100.00
20,1537,SRTRANSFIN,YZ,1,1,100.00
20,1538,SRTRANSFIN,Z6,70,70,100.00
20,1539,SRTRANSFIN,Z7,25,25,100.00
20,1540,SRTRANSFIN,ZE,100,100,100.00
20,1541,SRTRANSFIN,ZF,2,2,100.00
20,1542,SRTRANSFIN,ZG,201,201,100.00
20,1543,S&SPOWER,EQ,928,891,96.01
20,1544,SSWL,EQ,27757,13540,48.78
20,1545,STAR,EQ,784438,131921,16.82
20,1546,STARCEMENT,EQ,74046,56011,75.64
20,1547,STARPAPER,EQ,122182,35628,29.16
20,1548,STCINDIA,EQ,4800,2569,53.52
20,1549,STEELCITY,EQ,1546,1420,91.85
20,1550,STEELXIND,EQ,73200,62550,85.45
20,1551,STEL,EQ,23511,20846,88.66
20,1552,STERTOOLS,EQ,6992,5106,73.03
20,1553,STRTECH,EQ,1421365,399538,28.11
20,1554,SUBEX,EQ,1894668,1188559,62.73
20,1555,SUBROS,EQ,26984,13533,50.15
20,1556,SUDARSCHEM,EQ,327037,90066,27.54
20,1557,SUMEETINDS,EQ,33774,28148,83.34
20,1558,SUMICHEM,EQ,516098,215558,41.77
20,1559,SUMIT,EQ,10334,7307,70.71
20,1560,SUMMITSEC,EQ,1934,1879,97.16
20,1561,SUNCLAYLTD,EQ,933,635,68.06
20,1562,SUNDARAM,EQ,131044,81500,62.19
20,1563,SUNDARMFIN,EQ,32490,12580,38.72
20,1564,SUNDARMHLD,EQ,83044,57048,68.70
20,1565,SUNDRMBRAK,EQ,1210,509,42.07
20,1566,SUNDRMFAST,EQ,107776,83288,77.28
20,1567,SUNFLAG,EQ,227570,103158,45.33
20,1568,SUNPHARMA,EQ,9665296,2672614,27.65
20,1569,SUNTECK,EQ,340254,67968,19.98
20,1570,SUNTV,EQ,2272670,513483,22.59
20,1571,SUPERHOUSE,EQ,17099,13185,77.11
20,1572,SUPERSPIN,EQ,8528,8318,97.54
20,1573,SUPPETRO,EQ,383782,280934,73.20
20,1574,SUPRAJIT,EQ,137412,54737,39.83
20,1575,SUPREMEENG,SM,76000,52000,68.42
20,1576,SUPREMEIND,EQ,50963,32131,63.05
20,1577,SURANASOL,EQ,28743,24473,85.14
20,1578,SURANAT&P,EQ,68087,56109,82.41
20,1579,SURYALAXMI,EQ,1692,1525,90.13
20,1580,SURYAROSNI,EQ,129707,42255,32.58
20,1581,SUTLEJTEX,EQ,39744,22910,57.64
20,1582,SUULD,SM,32000,8000,25.00
20,1583,SUVEN,EQ,526411,301800,57.33
20,1584,SUVENPHAR,EQ,514133,211023,41.04
20,1585,SUZLON,EQ,11147872,6716332,60.25
20,1586,SVLL,SM,1000,1000,100.00
20,1587,SWANENERGY,EQ,120020,25508,21.25
20,1588,SWARAJENG,EQ,3947,2087,52.88
20,1589,SWSOLAR,EQ,424761,167802,39.51
20,1590,SYMPHONY,EQ,26160,17605,67.30
20,1591,SYNCOM,EQ,100099,85158,85.07
20,1592,SYNGENE,EQ,697975,244261,35.00
20,1593,TAINWALCHM,EQ,3889,3279,84.31
20,1594,TAJGVK,EQ,43560,21814,50.08
20,1595,TAKE,EQ,507776,199030,39.20
20,1596,TALBROAUTO,EQ,8669,3926,45.29
20,1597,TANLA,EQ,167168,86420,51.70
20,1598,TARMAT,EQ,17694,9027,51.02
20,1599,TASTYBITE,EQ,836,485,58.01
20,1600,TATACAPHSG,N2,50,50,100.00
20,1601,TATACAPHSG,N4,35,35,100.00
20,1602,TATACAPHSG,N6,10,10,100.00
20,1603,TATACAPHSG,N8,26,26,100.00
20,1604,TATACHEM,EQ,2954970,726327,24.58
20,1605,TATACOFFEE,EQ,703078,260216,37.01
20,1606,TATACOMM,EQ,59781,32565,54.47
20,1607,TATACONSUM,EQ,5153485,1684350,32.68
20,1608,TATAELXSI,EQ,783157,110614,14.12
20,1609,TATAINVEST,EQ,22441,8661,38.59
20,1610,TATAMETALI,EQ,46700,15681,33.58
20,1611,TATAMOTORS,EQ,65042619,4829358,7.42
20,1612,TATAMTRDVR,EQ,3722858,2183028,58.64
20,1613,TATAPOWER,EQ,24166175,3431890,14.20
20,1614,TATASTEEL,EQ,12242576,1883567,15.39
20,1615,TATASTLBSL,EQ,2377764,1312781,55.21
20,1616,TATASTLLP,EQ,23775,15666,65.89
20,1617,TATASTLPP,E1,212604,167712,78.88
20,1618,TBZ,EQ,227785,95442,41.90
20,1619,TCFSL,NB,696,646,92.82
20,1620,TCFSL,ND,1055,824,78.10
20,1621,TCFSL,NF,1542,1422,92.22
20,1622,TCFSL,NH,158,148,93.67
20,1623,TCFSL,NL,4,4,100.00
20,1624,TCFSL,NN,10,10,100.00
20,1625,TCI,EQ,18639,9127,48.97
20,1626,TCIDEVELOP,EQ,80,14,17.50
20,1627,TCIEXP,EQ,17014,9019,53.01
20,1628,TCIFINANCE,EQ,2996,1696,56.61
